time,step,wmax,phi_prime,energy,enstrophy,continuations,bkm
0.0,0,2.0000000000000067,1.0593684346841414,262144.0000000001,786432.0000000002,0,0.0
0.010593679995379043,100,1.9999432525347132,1.0593671169409329,262143.83337522778,786440.6937487058,0,0.021187158205244232
0.021187333915399988,200,1.9997742956417768,1.0593631937200412,262143.66674707568,786467.7755261832,0,0.04237306819771706
0.03178093571168753,300,1.999493171724855,1.0593566664767486,262143.5001120572,786513.2477823126,0,0.0635564893917226
0.042374459355181936,400,1.9990999511824632,1.0593475376282397,262143.3334666855,786577.1146612884,0,0.08473618187310572
0.052967878845748675,500,1.998594732367482,1.0593358105515605,262143.16680747154,786659.3820008659,0,0.10591090673229607
0.0635611682217636,600,1.9979776415306478,1.0593214895807694,262143.00013092498,786760.0573313297,0,0.12707942639670744
0.07415430156966561,700,1.997248832748068,1.0593045800032868,262142.83343355288,786879.1498741739,0,0.14824050496228036
0.0847472530334691,800,1.996408487832846,1.0592850880554443,262142.66671186074,787016.6705405053,0,0.16939290852395666
0.0953399968242275,900,1.995456816230895,1.0592630209172436,262142.49996234977,787172.631929154,0,0.1905354055048755
0.1059325072294411,1000,1.994394054901069,1.0592383867063309,262142.33318151743,787347.048324519,0,0.2116667669840823
0.11652475862240007,1100,1.993220468179729,1.0592111944711986,262142.16636585793,787539.935694137,0,0.23278576702254464
0.1271167254714567,1200,1.9919363476298722,1.0591814541836193,262141.99951186104,787751.3116859781,0,0.2538911829872691
0.13770838234921698,1300,1.9905420118749972,1.059149176730328,262141.83261600978,787981.1956254696,0,0.2749817958733172
0.14829970394164638,1400,1.989037806417888,1.0591143739039635,262141.66567478463,788229.6085122783,0,0.29605639062352146
0.15889066505708138,1500,1.9874241034444595,1.0590770583932798,262141.49868465858,788496.5730168074,0,0.31711375644570183
0.16948124063513828,1600,1.9857013016129232,1.0590372437726456,262141.33164209832,788782.1134764603,0,0.33815268712719115
0.18007140575551556,1700,1.983869825828454,1.0589949444908437,262141.16454356431,789086.2558916542,0,0.35917198134647793
0.19066113564667872,1800,1.9819301270035996,1.0589501758591893,262140.9973855091,789409.0279215861,0,0.3801704429817763
0.20125040569442487,1900,1.9798826818046877,1.0589029540389825,262140.83016437953,789750.4588797786,0,0.40114688141634225
0.21183919145031746,2000,1.9777279923844597,1.0588532960283141,262140.66287661222,790110.5797293764,0,0.42210011184035495
0.22242746863998636,2100,1.9754665861012461,1.0588012196482424,262140.4955186363,790489.4230782413,0,0.44302895554918686
0.23301521317128643,2200,1.9730990152249355,1.0587467435283626,262140.32808687285,790887.0231738272,0,0.4639322402378903
0.24360240114230922,2300,1.9706258566300352,1.0586898870917862,262140.16057773217,791303.4158978395,0,0.4848088002917326
0.2541890088492414,2400,1.9680477114761543,1.0586306705395558,262139.99298761587,791738.6387607118,0,0.5056574770726191
0.26477501279406457,2500,1.9653652048762007,1.0585691148345122,262139.82531291546,792192.7308958787,0,0.5264771192012423
0.27536038969209115,2600,1.9625789855526379,1.0585052416846399,262139.65755001083,792665.7330538707,0,0.5472665828348051
0.285945116479332,2700,1.9596897254821475,1.0584390735259128,262139.48969527264,793157.687596243,0,0.5680247319401729
0.29652917031968784,2800,1.9566981195290145,1.0583706335046634,262139.32174505855,793668.6384893216,0,0.5887504385623028
0.3071125286119657,2900,1.9536048850676435,1.0582999454594988,262139.15369571574,794198.6312978147,0,0.6094425830878218
0.3176951689967092,3000,1.950410761594521,1.0582270339027904,262138.98554357883,794747.71317826,0,0.6301000545036134
0.3282770693628427,3100,1.9471165103300379,1.0581519240017587,262138.8172849698,795315.9328723426,0,0.6507217506502908
0.33885820785412546,3200,1.9437229138105312,1.0580746415591806,262138.6489161974,795903.3407000834,0,0.6713065784704296
0.34943856287540975,3300,1.9402307754709478,1.057995212993745,262138.4804335575,796509.988552911,0,0.6918534542514508
0.36001811309870096,3400,1.9366409192185121,1.0579136653200807,262138.31183333133,797135.9298866193,0,0.7123613038630353
