time,step,wmax,phi_prime,energy,enstrophy,continuations,bkm
0.9793991893566442,4900,1.5915478128361955,1.9998128857912478,262128.06107620412,870450.6016303648,0,1.816705898653613
0.9993974421181987,5000,1.5773359264101026,1.999837501140603,262127.71219044153,874146.0259661382,0,1.8483921495259776
1.0193959289589647,5100,1.5630210097384678,1.9998596932619983,262127.36180399286,877934.3516558603,0,1.8797935112994586
1.0393946261498554,5200,1.5486109092827225,1.9998795669808498,262127.00987987535,881816.6205646668,0,1.9109079585358275
1.059393511097416,5300,1.5341133784526635,1.9998972441702945,262126.65638066828,885793.8924770117,0,1.9417336245110361
1.0793925624963474,5400,1.5195360707090595,1.999912860110512,262126.30126850738,889867.245193483,0,1.9722687994700445
1.0993917604454453,5500,1.5048865330620749,1.9999265598330775,262125.94450507092,894037.7746360893,0,2.002511928678437
1.1193910865273782,5600,1.4901721999691513,1.9999384945649221,262125.5860515728,898306.5949608863,0,2.0324616102827147
1.1393905238538347,5700,1.4754003876335546,1.9999488183733254,262125.22586875458,902674.8386769404,0,2.062116592992817
1.1593900570784577,5800,1.4605782887025944,1.9999576850966196,262124.8639168767,907143.6567708402,0,2.0914757736017378
1.1793896723807973,5900,1.4457129673625404,1.9999652456261987,262124.5001557119,911714.2188361997,0,2.120538194357938
1.1993893574249959,6000,1.4308113548254762,1.9999716455851488,262124.13454453627,916387.7132077676,0,2.149303040206662
1.2193891012973521,6100,1.415880245201903,1.9999770234286376,262123.76704212461,921165.3470999924,0,2.177769635916297
1.2393888944269988,6200,1.4011174720450745,1.9999815089721114,262123.39760674225,926048.3467500138,0,2.2059384763694605
1.259388728493944,6300,1.3869555352202136,1.9999852223362695,262123.02619614007,931037.9575652449,0,2.233817893780262
1.2793885963285299,6400,1.3733244982586144,1.9999882732834013,262122.652767547,936135.4442757921,0,2.261419115192867
1.2993884918060365,6500,1.3601435813461882,1.999990760908326,262122.27727766495,941342.0910920686,0,2.28875304919373
1.3193884097397774,6600,1.3481085483174136,1.9999927736391392,262121.8996826627,946659.2018680105,0,2.3158317299090285
1.3393883457755233,6700,1.339655791021753,1.999994389498123,262121.5199381684,952088.1002703311,0,2.34270367849457
1.3593882962896224,6800,1.3341423743197955,1.9999956765713085,262121.13799926318,957630.129954291,0,2.369436443018095
1.3793882582926238,6900,1.3306282829016067,1.999996693635953,262120.75382047766,963286.6547464405,0,2.3960808473515645
1.3993882293397772,7000,1.3422163819583508,1.9999974908980744,262120.36735578292,969059.0588347719,0,2.4227960226396674
1.4193882074492572,7100,1.355243024381299,1.9999981107967124,262119.9785585832,974948.7469667306,0,2.449770642774328
1.439388191028609,7200,1.3693400276837584,1.999998588837208,262119.5873817088,980957.1446555103,0,2.4770130526582426
1.4593881788095375,7300,1.3839217381881705,1.9999989544220198,262119.1937774129,987085.6983950499,0,2.5045456770958543
1.4793881697908882,7400,1.3984863198867417,1.999999231654003,262118.79769735862,993335.8758841052,0,2.5323697787104766
1.4993881631894401,7500,1.413027793332677,1.9999994400932848,262118.3990926137,999709.1662598607,0,2.560484954065452
1.5193881583979851,7600,1.4275402243222348,1.9999995954546328,262117.99791364238,1006207.0803414918,0,2.588890680774366
1.5393881549500503,7700,1.4420177409047916,1.999999710237288,262117.59411029954,1012831.1508841489,0,2.6175863185359174
1.5593881524905704,7800,1.4581277071922851,1.999999794283561,262117.18763181835,1019582.9328438623,0,2.646586615205644
1.5793881507517822,7900,1.474346992641431,1.9999998552659881,262116.77842680586,1026464.0036539527,0,2.675911394862306
1.599388149533658,8000,1.4905414434614253,1.999999899105536,262116.3664432301,1033475.9635135382,0,2.7055603249867124
1.6193881486881927,8100,1.5067036757619978,1.9999999303252758,262115.95162841462,1040620.4356888641,0,2.735532834720121
1.6393881481069286,8200,1.5228263916895424,1.9999999523452399,262115.5339290288,1047899.0668281753,0,2.765828206398221
1.6593881477111645,8300,1.5393016270801034,1.999999967724777,262115.11329107662,1055313.5272909713,0,2.796446365259641
1.6793881474443622,8400,1.5573638237332288,1.999999978359281,262114.6896598896,1062865.5114925366,0,2.8274130694293125
1.6993881472663102,8500,1.575391136115321,1.9999999856380324,262114.26298011627,1070556.738264672,0,2.8587406849292174
1.7193881471487136,8600,1.5933739450671176,1.9999999905682615,262113.83319571268,1078388.9512336089,0,2.8904284176812483
1.7393881470718653,8700,1.6113027448449944,1.9999999938722788,262113.40024993086,1086363.919216104,0,2.9224752823116735
1.7593881470221882,8800,1.6291681784099028,1.9999999960624104,262112.96408531154,1094483.4366347287,0,2.954880104768971
1.7793881469904298,8900,1.6482304321807177,1.9999999974980713,262112.5246436726,1102749.3239533133,0,2.9876484952394575
1.7993881469703552,9000,1.6682680072287108,1.9999999984284804,262112.0818660965,1111163.4281334798,0,3.0208135899811572
1.8193881469578137,9100,1.6882328941754805,1.9999999990244477,262111.6356929237,1119727.6231131358,0,3.0543787308176666
1.8393881469500701,9200,1.7081123276511567,1.9999999994016524,262111.18606373772,1128443.810307641,0,3.088342335936496
1.8593881469453466,9300,1.7278938095859524,1.9999999996375004,262110.73291735764,1137313.9191343007,0,3.122702570786028
1.8793881469425018,9400,1.7476832055846987,1.9999999997831315,262110.27619182377,1146339.9075606044,0,3.157457407220821
1.8993881469408094,9500,1.7698912551970345,1.9999999998719158,262109.815824388,1155523.7626765252,0,3.192633350006406
1.9193881469398162,9600,1.7919711991356375,1.9999999999253393,262109.35175150132,1164867.5012909467,0,3.2282522032954315
1.9393881469392404,9700,1.8139048158344298,1.99999999995706,262108.88390880148,1174373.1705521059,0,3.2643112223426436
1.9593881469389116,9800,1.83567416527494,1.9999999999756384,262108.41223110235,1184042.848591745,0,3.3008073006810994
1.979388146938726,9900,1.8572616499877377,1.99999999998637,262107.936652379,1193878.64519243,0,3.337736976372022
1.9993881469386228,10000,1.8804792336041372,1.9999999999924811,262107.4571057569,1203882.7024773706,0,3.3751073354745635
2.0193881469385704,10100,1.9047147587360922,1.9999999999959117,262106.97352349784,1214057.1956218623,0,3.4129596721011173
2.0393881469385313,10200,1.9287000618184202,1.999999999997809,262106.48583698616,1224404.3335853755,0,3.451294257380214
2.059388146938529,10300,1.9524114327271689,1.9999999999988431,262105.99397671723,1234926.359863252,0,3.4901058480126887
2.079388146938527,10400,1.975826310068828,1.9999999999993983,262105.49787228092,1245625.5532569066,0,3.5293887376695947
2.0993881469385247,10500,1.9992157546108298,1.9999999999996916,262104.99745234853,1256504.2286615307,0,3.5691370245149177
2.1193881469385225,10600,2.025476018425397,1.9999999999998443,262104.4926446585,1267564.7378703933,0,3.6093846205962326
2.1393881469385203,10700,2.05131250159647,1.9999999999999227,262103.98337600037,1278809.4703950817,0,3.6501532395379384
2.159388146938518,10800,2.0766928358393315,1.999999999999962,262103.46957219957,1290240.8543013935,0,3.6914340790985696
2.179388146938516,10900,2.1015865258588367,1.9999999999999818,262102.95115810513,1301861.3570611025,0,3.7332177080534206
2.1993881469385137,11000,2.1267296022040614,1.9999999999999913,262102.42805756873,1313673.486420455,0,3.7754959371983876
2.2193881469385115,11100,2.15413781631887,1.999999999999996,262101.9001934313,1325679.7912872238,0,3.818303291405471
2.2393881469385093,11200,2.1844456412373696,1.9999999999999982,262101.36748750537,1337882.8626391864,0,3.861689643199373
2.259388146938507,11300,2.214427118139885,1.9999999999999991,262100.82986055972,1350285.334458323,0,3.9056789408955064
2.279388146938505,11400,2.2440514508541494,1.9999999999999996,262100.2872322997,1362889.8846966713,0,3.9502643463950915
2.2993881469385027,11500,2.273289865298844,1.9999999999999998,262099.73952135022,1375699.2362818236,0,3.9954384255129654
2.3193881469385005,11600,2.302115834708254,2.0,262099.18664523953,1388716.1581723627,0,4.0411931906885545
2.3393881469384983,11700,2.330505295092307,2.0,262098.62852037683,1401943.4664762304,0,4.087520148102257
2.359388146938496,11800,2.3604522164475954,2.0,262098.06506203703,1415384.025648187,0,4.134426360691472
2.379388146938494,11900,2.39015836343707,2.0,262097.49618433882,1429040.7497858985,0,4.181933922045061
2.3993881469384917,12000,2.4189638358653966,2.0,262096.9218002247,1442916.60404813,0,4.230026689773102
2.4193881469384895,12100,2.4500145572779126,2.0,262096.34182144134,1457014.6062227264,0,4.278703556747013
2.4393881469384873,12200,2.4834151759731338,2.0,262095.7561585158,1471337.8284766423,0,4.328034764384487
2.459388146938485,12300,2.5182053175974337,2.0,262095.16472073726,1485889.3993252548,0,4.378048306147877
2.479388146938483,12400,2.5541163395495996,2.0,262094.5674161301,1500672.5058633112,0,4.42877284466197
2.4993881469384807,12500,2.5892177590785557,2.0,262093.96415143323,1515690.3963053874,0,4.480207462325891
2.5193881469384785,12600,2.6294183048527437,2.0,262093.35483207245,1530946.382889209,0,4.532395394174472
2.5393881469384763,12700,2.668653680251469,2.0,262092.7393621352,1546443.8452009126,0,4.585377757586717
2.559388146938474,12800,2.7068852238090217,2.0,262092.11764434463,1562186.2339868383,0,4.639134846793378
2.579388146938472,12900,2.7440834219850947,2.0,262091.48958002654,1578177.075521905,0,4.693646275376977
2.5993881469384696,13000,2.7802270287659203,2.0,262090.85506908124,1594419.9766098037,0,4.748891151155244
2.6193881469384674,13100,2.815301757033584,2.0,262090.21400995023,1610918.630295004,0,4.804848229137387
2.6393881469384652,13200,2.8582813196661743,2.0,262089.56629957719,1627676.822370979,0,4.861554467075562
2.659388146938463,13300,2.9050711220487555,2.0,262088.91183337377,1644698.4387730157,0,4.919189665259343
2.679388146938461,13400,2.9508388329897626,2.0,262088.25050517556,1661987.4739475043,0,4.977750494749172
2.6993881469384586,13500,2.995557173827552,2.0,262087.58220719598,1679548.0402929462,0,5.03721621971423
2.7193881469384564,13600,3.039211004791416,2.0,262086.90682997918,1697384.3787712795,0,5.097565682253907
2.7393881469384542,13700,3.0817957387936623,2.0,262086.22426234477,1715500.8707916667,0,5.158777530365037
2.759388146938452,13800,3.1233151465772484,2.0,262085.53439132957,1733902.0514733307,0,5.220830408014042
2.77938814693845,13900,3.1637786273304496,2.0,262084.83710212354,1752592.6243995111,0,5.283703095803471
2.7993881469384476,14000,3.2159767554750953,2.0,262084.13227799855,1771577.4779818207,0,5.347472451660133
2.8193881469384454,14100,3.2709472681438823,2.0,262083.41980023065,1790861.7035635584,0,5.412343653085644
2.839388146938443,14200,3.324735499965671,2.0,262082.69954801674,1810450.61540217,0,5.4783024552257045
2.859388146938441,14300,3.377344320587982,2.0,262081.9713983785,1830349.7726851054,0,5.54532520530895
2.879388146938439,14400,3.4287973807754515,2.0,262081.2352260614,1850565.0037496742,0,5.613388518402699
2.8993881469384366,14500,3.479137096058218,2.0,262080.49090342174,1871102.4326954202,0,5.682469674313688
2.9193881469384344,14600,3.528421796339897,2.0,262079.73830030137,1891968.50859624,0,5.752546965705323
2.939388146938432,14700,3.57672213847625,2.0,262078.97728389365,1913170.0375378332,0,5.823599981629483
2.95938814693843,14800,3.6442833600064573,2.0,262078.20771859115,1934714.2177228185,0,5.895806019530098
2.979388146938428,14900,3.7107012286324155,2.0,262077.42946582264,1956608.6779005858,0,5.969359074472132
2.9993881469384256,15000,3.775151242810942,2.0,262076.64238387166,1978861.519391496,0,6.044220942986202
3.0193881469384234,15100,3.8375659359131573,2.0,262075.84632768075,2001481.361987127,0,6.1203515488803
3.039388146938421,15200,3.8979039214139957,2.0,262075.04114863058,2024477.394022367,0,6.197709729578845
3.059388146938419,15300,3.9561481819308617,2.0,262074.2266943056,2047859.426935223,0,6.276253741986759
3.079388146938417,15400,4.033866727250304,2.0,262073.402808231,2071637.9546594212,0,6.356050862444135
3.0993881469384146,15500,4.130498887349823,2.0,262072.56932958515,2095824.2182345763,0,6.4376982521622415
3.1193881469384124,15600,4.2247581729596035,2.0,262071.7260928918,2120430.2760654776,0,6.521254987066686
3.13938814693841,15700,4.316411619200712,2.0,262070.87292767354,2145469.080305217,0,6.606671193992751
3.159388146938408,15800,4.405279776210177,2.0,262070.00965807994,2170954.559857973,0,6.69389286986892
3.1793881469384058,15900,4.49123885985963,2.0,262069.13610247913,2196901.7104693945,0,6.782862977940052
3.1993881469384036,16000,4.618575899597447,2.0,262068.25207301092,2223326.692264765,0,6.8738512783011165
3.2193881469384014,16100,4.755901861472992,2.0,262067.35737510063,2250246.9348775465,0,6.967607226463273
3.239388146938399,16200,4.886055097535653,2.0,262066.45180693018,2277681.2499621776,0,7.064039506046243
3.259388146938397,16300,5.008175299393106,2.0,262065.53515886038,2305649.9503995795,0,7.1629958425462465
3.2793881469383948,16400,5.174769790882765,2.0,262064.60721280484,2334174.97489689,0,7.264786336309161
3.2993881469383926,16500,5.344720254948884,2.0,262063.66774155688,2363280.015990514,0,7.369983423849419
3.3193881469383903,16600,5.513078644128639,2.0,262062.71650805965,2392990.6487363176,0,7.478564519662331
3.339388146938388,16700,5.679324462706992,2.0,262061.75326462823,2423334.4566736394,0,7.590492468646924
3.359388146938386,16800,5.843011086214183,2.0,262060.77775212273,2454341.151038895,0,7.705720415964397
3.3793881469383837,16900,6.0037817665234305,2.0,262059.789699076,2486042.6787280026,0,7.824193448550797
3.3993881469383815,17000,6.161382507635146,2.0,262058.78882077866,2518473.314197643,0,7.945850527801351
3.4193881469383793,17100,6.315670407472966,2.0,262057.77481833362,2551669.730374606,0,8.070626636714888
3.439388146938377,17200,6.466616190985562,2.0,262056.7473776879,2585671.0437259423,0,8.198455037711726
3.459388146938375,17300,6.614299965988897,2.0,262055.70616864963,2620518.8289505425,0,8.329269514605045
3.4793881469383727,17400,6.758899714560497,2.0,262054.65084390756,2656257.0993152447,0,8.463006457371304
3.4993881469383705,17500,6.9006726593369265,2.0,262053.58103806613,2692932.249513129,0,8.599606644687064
3.5193881469383683,17600,7.039930354125492,2.0,262052.49636671218,2730592.9590986716,0,8.739016589015243
3.539388146938366,17700,7.240418601201032,2.0,262051.3964255256,2769290.0560499043,0,8.881738305494384
3.559388146938364,17800,7.453115892322446,2.0,262050.28078945293,2809076.3417509655,0,9.028667519928076
3.5793881469383617,17900,7.669654338770014,2.0,262049.14901196095,2850006.3805163996,0,9.179888575137854
3.5993881469383595,18000,7.8902768348034105,2.0,262048.00062437818,2892136.2584370407,0,9.335480959732317
3.6193881469383573,18100,8.115057027453652,2.0,262046.83513533758,2935523.3175134473,0,9.495527416296657
3.639388146938355,18200,8.35380805750987,2.0,262045.65203033102,2980225.8714948064,0,9.660158275473293
3.659388146938353,18300,8.606913577634172,2.0,262044.45077138045,3026302.90945066,0,9.829759216820692
3.6793881469383507,18400,8.863917732473329,2.0,262043.23079682718,3073813.792008181,0,10.004460805377116
3.6993881469383485,18500,9.125080331160039,2.0,262041.9915212458,3122817.9437858784,0,10.18434367259379
3.7193881469383463,18600,9.390560448476773,2.0,262040.73233547888,3173374.544399319,0,10.36949285527401
3.739388146938344,18700,9.660285716217885,2.0,262039.45260679867,3225542.220013599,0,10.559994471567874
3.759388146938342,18800,9.933834073956461,2.0,262038.15167918804,3279378.738009557,0,10.755929870271634
3.7793881469383397,18900,10.21034952254209,2.0,262036.82887374423,3334940.7087534564,0,10.957367721518953
3.7993881469383375,19000,10.488509041588149,2.0,262035.48348919998,3392283.3001930024,0,11.164354911589355
3.8193881469383353,19100,10.76654929106066,2.0,262034.11480255413,3451459.9723896114,0,11.376907368385405
3.839388146938333,19200,11.042350518124744,2.0,262032.72206980234,3512522.2396424804,0,11.595002007176133
3.859388146938331,19300,11.313563654129396,2.0,262031.30452675954,3575519.4674590104,0,11.818570818325076
3.8793881469383287,19400,11.688868840891335,2.0,262029.86138995163,3640498.7106130696,0,12.048449569985424
3.8993881469383265,19500,12.08275812038862,2.0,262028.39185756393,3707504.597544887,0,12.286164310527887
3.9193881469383243,19600,12.475637999290715,2.0,262026.89511042778,3776579.266082502,0,12.531753275118577
3.939388146938322,19700,12.863356015633439,2.0,262025.37031301984,3847762.356367041,0,12.785155507780594
3.95938814693832,19800,13.241349130413619,2.0,262023.81661445182,3921091.068914308,0,13.04622275103647
3.9793881469383177,19900,13.60473380275615,2.0,262022.23314942213,3996600.2981709987,0,13.314712129481263
3.9993881469383155,20000,13.948397045491088,2.0,262020.6190390975,4074322.8530165013,0,13.590280651143582
4.019388146938356,20100,14.431812968958692,2.0,262018.9733918874,4154289.7727959673,0,13.873721799921091
4.039388146938398,20200,14.94016514330756,2.0,262017.2953040717,4236530.737561937,0,14.16749617120786
4.05938814693844,20300,15.411190246627026,2.0,262015.58386025188,4321074.551727075,0,14.471079459831758
4.0793881469384825,20400,15.836057563033586,2.0,262013.83813359612,4407949.650794564,0,14.783635886429446
4.099388146938525,20500,16.452684100438404,2.0,262012.05718589667,4497184.544256057,0,15.105416182787106
4.119388146938567,20600,17.254803440190642,2.0,262010.24006748057,4588808.071567127,0,15.44257838284047
4.139388146938609,20700,17.993716024429823,2.0,262008.3858170778,4682849.323944861,0,15.795186795021074
4.159388146938651,20800,18.648396127393006,2.0,262006.49346181622,4779337.086752985,0,16.161765040715924
4.1793881469386935,20900,19.199640917749853,2.0,262004.56201755017,4878298.699298504,0,16.540432353601982
4.199388146938736,21000,19.675539709556105,2.0,262002.59048976778,4979758.320755547,0,16.9289943687093
4.219388146938778,21100,20.431883575317496,2.0,262000.57787528977,5083734.733936392,0,17.330344839636812
4.23938814693882,21200,21.003822032686138,2.0,261998.5231648924,5190238.999936039,0,17.74503862973911
4.259388146938862,21300,21.359528847812154,2.0,261996.42534681765,5299272.4625392165,0,18.169053540204086
4.279388146938905,21400,21.858256134128695,2.0,261994.28341090467,5410825.7315118015,0,18.598927361006375
4.299388146938947,21500,23.132472631024445,2.0,261992.09635283143,5524879.265727004,0,19.04905597333484
4.319388146938989,21600,24.245095602137745,2.0,261989.86317772695,5641405.94988377,0,19.523148634802382
4.339388146939031,21700,25.140178200179434,2.0,261987.58290235884,5760375.583886344,0,20.017408176188944
4.359388146939073,21800,25.767555772128677,2.0,261985.25455525305,5881760.5623055445,0,20.526968658981115
4.379388146939116,21900,26.08743759820426,2.0,261982.87717451502,6005541.421863138,0,21.04605706303712
4.399388146939158,22000,26.074633797322626,2.0,261980.44980372622,6131710.654808889,0,21.5682441378419
4.4193881469392,22100,25.721817286193353,2.0,261977.97148689898,6260273.436840125,0,22.08677114313313
4.439388146939242,22200,26.619171919864367,2.0,261975.44126386428,6391244.7141602505,0,22.608475352721083
4.459388146939284,22300,27.433967737873893,2.0,261972.85816748333,6524643.216570849,0,23.149630412999237
4.479388146939327,22400,27.84654522603899,2.0,261970.22122360283,6660484.039966884,0,23.70314817671591
4.499388146939369,22500,27.81426477097761,2.0,261967.5294538938,6798772.074422819,0,24.26052081595083
4.519388146939411,22600,27.319147436342508,2.0,261964.78188077325,6939498.437036945,0,24.81262674494118
4.539388146939453,22700,26.371165150555512,2.0,261961.97753293006,7082641.118366117,0,25.350261079493983
4.5593881469394955,22800,26.075930101931597,2.0,261959.11544977146,7228169.555063473,0,25.869238457956044
4.579388146939538,22900,26.78091577908743,2.0,261956.19468351512,7376051.460443755,0,26.398630794317636
4.59938814693958,23000,27.048090886549154,2.0,261953.21429847588,7526259.679091904,0,26.937193070966185
4.619388146939622,23100,27.18583258989924,2.0,261950.1733679122,7678777.294121722,0,27.480202615221526
4.639388146939664,23200,26.90390025012308,2.0,261947.0709693241,7833600.234397328,0,28.021823921946414
4.6593881469397065,23300,26.18079837402231,2.0,261943.90617920217,7990737.483177353,0,28.55341220431272
4.679388146939749,23400,25.95685851381534,2.0,261940.67806809157,8150209.364563263,0,29.071217423781896
4.699388146939791,23500,26.203850904258353,2.0,261937.38569662947,8312044.522654267,0,29.593289947519867
4.719388146939833,23600,26.153907798938477,2.0,261934.02811291543,8476276.436635626,0,30.117389536664007
4.739388146939875,23700,25.778660063102674,2.0,261930.60435118794,8642940.570787411,0,30.63727461487069
4.7593881469399175,23800,25.062408323922988,2.0,261927.11343133915,8812073.159027455,0,31.146259239972863
4.77938814693996,23900,24.263188562739035,2.0,261923.5543585235,8983711.897753581,0,31.638279578720827
4.799388146940002,24000,23.995724548919405,2.0,261919.92612224398,9157897.614976317,0,32.11965687171747
4.819388146940044,24100,24.11896511402995,2.0,261916.22769489745,9334674.907789124,0,32.60112878293925
4.839388146940086,24200,24.02131611153591,2.0,261912.4580306305,9514089.719343018,0,33.082937097963736
4.8593881469401285,24300,24.466759309979228,2.0,261908.6160658696,9696183.550297672,0,33.56609036396282
4.879388146940171,24400,25.026593382758175,2.0,261904.70072245348,9880986.926254412,0,34.06130407167916
4.899388146940213,24500,25.40138279733875,2.0,261900.71091276756,10068516.676471815,0,34.56591844434195
4.919388146940255,24600,25.56367363076299,2.0,261896.64554461825,10258780.146314964,0,35.07593978092938
4.939388146940297,24700,25.49876540875258,2.0,261892.5035232042,10451784.808502909,0,35.58694720738223
4.95938814694034,24800,25.207230791866976,2.0,261888.28374910683,10647547.399542123,0,36.094375899615095
4.979388146940382,24900,25.031873751326135,2.0,261883.98511375283,10846096.752233975,0,36.59636855322303
4.999388146940424,25000,24.807315066532805,2.0,261879.60649528535,11047469.242937654,0,37.09496823923323
