step,t,tau,E,Omega,w_inf,phi_prime,czeta_count,wall_s
434,8.564050642235522,2.6039999999999797,1.1237382712697475,71.9192315453011,16.976898095853187,5.244763375001986,0,33.45339298248291
435,8.595574569479355,2.6099999999999794,1.1261946368996891,72.07643893830289,16.99541107081251,5.25398787397232,0,33.51716423034668
436,8.62715383418333,2.6159999999999792,1.1286487352295789,72.23350122413872,17.013886834517166,5.263210783995867,0,33.58137273788452
437,8.658788426744058,2.621999999999979,1.131100569480038,72.3904186089281,17.032325532314886,5.2724320934546425,0,33.6450560092926
438,8.690478337488955,2.627999999999979,1.1335501428823287,72.54719129947152,17.050727308761807,5.281651790816021,0,33.710466623306274
439,8.722223556676747,2.6339999999999786,1.1359974586780806,72.70381950323303,17.069092307627844,5.290869864632103,0,33.77277708053589
440,8.754024074497982,2.6399999999999784,1.1384425201190227,72.86030342832302,17.08742067190205,5.300086303539126,0,33.83668541908264
441,8.785879881075523,2.645999999999978,1.140885330466716,73.0166432834811,17.105712543797804,5.30930109625678,0,33.89972758293152
442,8.817790966465049,2.651999999999978,1.1433258929922916,73.1728392780594,17.123968064758138,5.31851423158766,0,33.9630925655365
443,8.849757320655549,2.6579999999999777,1.1457642109761927,73.32889162200605,17.14218737546087,5.327725698416611,0,34.026761054992676
444,8.881778933569809,2.6639999999999775,1.1482002877079207,73.48480052584887,17.16037061582378,5.336935485710133,0,34.090471267700195
445,8.913855795064903,2.6699999999999773,1.150634126485787,73.64056620067947,17.178517925009704,5.346143582515788,0,34.15460133552551
446,8.945987894932673,2.675999999999977,1.1530657306166614,73.79618885813737,17.196629441431654,5.355349977961612,0,34.21854567527771
447,8.978175222900205,2.681999999999977,1.1554951034157344,73.95166871039443,17.214705302757768,5.364554661255486,0,34.282060623168945
448,9.010417768630314,2.6879999999999766,1.1579222482062734,74.10700597013955,17.232745645916378,5.373757621684597,0,34.34537363052368
449,9.042715521722002,2.6939999999999764,1.1603471683193902,74.26220085056362,17.25075060710093,5.382958848614824,0,34.41012644767761
450,9.075068471710942,2.699999999999976,1.1627698670938076,74.41725356534465,17.2687203217749,5.3921583314901795,0,34.45630192756653
451,9.107476608069936,2.705999999999976,1.1651903478756287,74.57216432863302,17.286654924676707,5.4013560598322385,0,34.51974940299988
452,9.139939920209374,2.7119999999999758,1.1676086140181157,74.72693335503726,17.30455454982451,5.410552023239562,0,34.58288025856018
453,9.172458397477696,2.7179999999999755,1.1700246688814628,74.88156085960955,17.32241933052099,5.419746211387119,0,34.64787483215332
454,9.20503202916185,2.7239999999999753,1.1724385158325814,75.036047057832,17.340249399358218,5.428938614025784,0,34.74109148979187
455,9.23766080448774,2.729999999999975,1.1748501582448836,75.19039216560273,17.35804488822225,5.438129220981707,0,34.82056546211243
456,9.270344712620675,2.735999999999975,1.1772595994980686,75.34459639922227,17.375805928297915,5.447318022155831,0,34.884222745895386
457,9.303083742665814,2.7419999999999747,1.1796668429779147,75.4986599753802,17.393532650073446,5.45650500752332,0,34.94743347167969
458,9.335877883668612,2.7479999999999745,1.1820718920760747,75.65258311114208,17.411225183345078,5.465690167133005,0,35.014092683792114
459,9.368727124615253,2.7539999999999742,1.1844747501898703,75.80636602393626,17.42888365722166,5.474873491106889,0,35.075138330459595
460,9.40163145443309,2.759999999999974,1.1868754207220948,75.96000893154131,17.446508200129156,5.484054969639558,0,35.12259650230408
461,9.434590861991076,2.765999999999974,1.1892739070808145,76.11351205207322,17.464098939815223,5.493234592997714,0,35.21454572677612
462,9.467605336100194,2.7719999999999736,1.1916702126791767,76.26687560397323,17.48165600335365,5.502412351519617,0,35.26528739929199
463,9.500674865513881,2.7779999999999734,1.1940643409352174,76.42009980599539,17.499179517148814,5.511588235614578,0,35.32969808578491
464,9.533799438928456,2.783999999999973,1.196456295271674,76.57318487719472,17.516669606940056,5.520762235762424,0,35.39335799217224
465,9.566979044983535,2.789999999999973,1.1988460791157998,76.72613103691518,17.5341263978061,5.529934342513018,0,35.45709824562073
466,9.60021367226245,2.7959999999999727,1.2012336958991814,76.87893850477813,17.551550014169408,5.53910454648575,0,35.52044153213501
467,9.633503309292664,2.8019999999999725,1.2036191490575612,77.03160750067086,17.56894057980044,5.548272838369023,0,35.56825232505798
468,9.666847944546182,2.8079999999999723,1.2060024420306572,77.18413824473512,17.586298217821916,5.557439208919727,0,35.631352186203
469,9.700247566439959,2.813999999999972,1.2083835782619912,77.33653095735613,17.603623050713143,5.566603648962812,0,35.694663524627686
470,9.733702163336304,2.819999999999972,1.210762561198717,77.48878585915148,17.62091520031416,5.57576614939075,0,35.75813293457031
471,9.767211723543282,2.8259999999999716,1.2131393942914508,77.6409031709604,17.638174787829914,5.584926701163053,0,35.82191324234009
472,9.800776235315118,2.8319999999999714,1.2155140809941043,77.79288311383308,17.65540193383445,5.594085295305807,0,35.86958169937134
473,9.834395686852584,2.837999999999971,1.2178866247637241,77.94472590902029,17.672596758274985,5.603241922911182,0,35.948208808898926
474,9.868070066303407,2.843999999999971,1.2202570290603263,78.09643177796283,17.68975938047602,5.612396575136971,0,35.99573731422424
475,9.901799361762643,2.849999999999971,1.222625297346739,78.24800094228158,17.706889919143336,5.621549243206082,0,36.05925512313843
476,9.93558356127308,2.8559999999999706,1.2249914330884484,78.39943362376738,17.723988492368104,5.630699918406126,0,36.12265467643738
477,9.969422652825614,2.8619999999999703,1.2273554397534405,78.55073004437122,17.74105521763081,5.639848592088915,0,36.17030215263367
478,10.003316624359634,2.86799999999997,1.2297173208120538,78.7018904261945,17.75809021180523,5.6489952556700205,0,36.233185052871704
479,10.037265463763404,2.87399999999997,1.2320770797368266,78.85291499147955,17.775093591162378,5.6581399006283055,0,36.305418729782104
480,10.071269158874436,2.8799999999999697,1.2344347200023527,79.00380396260012,17.792065471374354,5.6672825185054645,0,36.36024284362793
481,10.10532769747987,2.8859999999999695,1.236790245085133,79.15455756205216,17.809005967518317,5.676423100905629,0,36.439637660980225
482,10.13944106731684,2.8919999999999693,1.2391436584634379,79.30517601244473,17.82591519408018,5.685561639494831,0,36.50338578224182
483,10.173609256072844,2.897999999999969,1.2414949636171628,79.455659536491,17.842793264958594,5.694698126000664,0,36.59859323501587
484,10.207832251386113,2.903999999999969,1.243844164027692,79.60600835699935,17.859640293468548,5.703832552211742,0,36.662635803222656
485,10.242110040845978,2.9099999999999686,1.2461912631777636,79.75622269686485,17.87645639234529,5.71296490997736,0,36.71874928474426
486,10.27644261199322,2.9159999999999684,1.2485362645513323,79.90630277906043,17.893241673747934,5.72209519120699,0,36.77474880218506
487,10.31082995232044,2.921999999999968,1.2508791716334418,80.05624882662869,17.909996249263248,5.731223387869917,0,36.83832287788391
488,10.345272049272408,2.927999999999968,1.253219987910091,80.20606106267343,17.926720229909233,5.740349491994744,0,36.901588439941406
489,10.379768890246423,2.9339999999999677,1.2555587168681095,80.35573971035156,17.943413726138854,5.7494734956690365,0,36.96534562110901
490,10.414320462592656,2.9399999999999675,1.2578953619950304,80.50528499286499,17.96007684784357,5.758595391038855,0,37.01934289932251
491,10.448926753614506,2.9459999999999673,1.2602299267789674,80.65469713345286,17.976709704357027,5.767715170308387,0,37.076420545578
492,10.483587750568944,2.951999999999967,1.2625624147084913,80.80397635538354,17.993312404458493,5.776832825739487,0,37.140010595321655
493,10.518303440666852,2.957999999999967,1.2648928292725135,80.95312288194718,18.009885056376525,5.785948349651325,0,37.20369505882263
494,10.553073811073372,2.9639999999999667,1.2672211739601633,81.1021369364479,18.02642776779235,5.7950617344199165,0,37.25175452232361
495,10.587898848908239,2.9699999999999664,1.2695474522606764,81.25101874219659,18.04294064584344,5.80417297247778,0,37.31993365287781
496,10.62277854124612,2.9759999999999662,1.2718716676632766,81.39976852250346,18.059423797126918,5.813282056313498,0,37.37976098060608
497,10.657712875116948,2.981999999999966,1.2741938236570673,81.54838650067093,18.075877327703036,5.822388978471364,0,37.44322466850281
498,10.692701837506254,2.987999999999966,1.2765139237309178,81.6968728999865,18.092301343098505,5.831493731550936,0,37.490827798843384
499,10.727745426228804,2.9939999999999656,1.2788319713733554,81.84522794371574,18.108699209756633,5.840598120424876,0,37.55458450317383
500,10.762843630665538,2.9999999999999654,1.281147969353609,81.99345180908914,18.125068504307503,5.849700739455578,0,37.62069892883301
501,10.797996437628717,3.005999999999965,1.2834619209984552,82.14154470902031,18.141408572206274,5.858801160529923,0,37.68171048164368
502,10.833203833887662,3.011999999999965,1.2857738298012222,82.289506867082,18.157719517059896,5.867899376490783,0,37.7475643157959
503,10.868465806169068,3.0179999999999647,1.2880836992544296,82.4373385067954,18.174001441956907,5.876995380234291,0,37.80946469306946
504,10.903782341157324,3.0239999999999645,1.2903915328496929,82.58503985162369,18.190254449470693,5.8860891647094675,0,37.872918367385864
505,10.939153425494831,3.0299999999999643,1.292697334077621,82.73261112496576,18.206478641662773,5.89518072291786,0,37.93649220466614
506,10.97457904578231,3.035999999999964,1.2950011064277223,82.88005255014994,18.22267412008593,5.904270047913141,0,37.99963974952698
507,11.010059188579115,3.041999999999964,1.297302853388308,83.02736435042794,18.238840985787533,5.913357132800795,0,38.04721260070801
508,11.04559384040354,3.0479999999999636,1.2996025784463963,83.17454674896895,18.254979339312587,5.922441970737707,0,38.11053657531738
509,11.081182987733131,3.0539999999999634,1.3019002850876251,83.32159996885352,18.27108928070697,5.931524554931838,0,38.17416262626648
510,11.116826617004982,3.059999999999963,1.304195976796156,83.46852423306785,18.28717090952054,5.940604878641853,0,38.23768377304077
511,11.152524714616042,3.065999999999963,1.3064896570545874,83.6153197644982,18.303224324810202,5.949682935176768,0,38.301403522491455
512,11.188277266923416,3.0719999999999628,1.3087813293438681,83.76198678592505,18.31924962514306,5.958758717895624,0,38.36489295959473
513,11.224084260244659,3.0779999999999625,1.3110709971432082,83.90852552001769,18.335246908599373,5.967832220207081,0,38.4282386302948
514,11.259945680858074,3.0839999999999623,1.3133586639299941,84.05493618932883,18.351216272775705,5.976903435569138,0,38.497207164764404
515,11.295861515003006,3.089999999999962,1.315644333179709,84.20121901628912,18.367157814787877,5.985972357488769,0,38.55580163002014
516,11.331831748880136,3.095999999999962,1.3179280083658447,84.347374223202,18.383071631273957,5.995038979521564,0,38.622456073760986
517,11.367856368651765,3.1019999999999617,1.320209692959826,84.49340203223845,18.39895781839722,6.0041032952714,0,38.68300700187683
518,11.403935360442105,3.1079999999999615,1.3224893904309274,84.63930266543198,18.414816471849154,6.013165298390128,0,38.746758222579956
519,11.440068710337568,3.1139999999999612,1.3247671042461995,84.78507634467363,18.430647686852314,6.022224982577218,0,38.79452586174011
520,11.476256404387046,3.119999999999961,1.327042837870386,84.9307232917069,18.446451558163268,6.031282341579431,0,38.858603954315186
521,11.51249842860219,3.125999999999961,1.3293165947658538,85.07624372812313,18.462228180075474,6.040337369190514,0,38.922263622283936
522,11.548794768957695,3.1319999999999606,1.3315883783925162,85.2216378753566,18.477977646422143,6.049390059250847,0,38.969685316085815
523,11.585145411391577,3.1379999999999604,1.3338581922077593,85.36690595467998,18.493700050579058,6.058440405647137,0,39.032819509506226
524,11.62155034180545,3.14399999999996,1.3361260396663717,85.51204818719953,18.509395485467415,6.067488402312097,0,39.097140073776245
525,11.658009546064795,3.14999999999996,1.3383919242204734,85.65706479385088,18.52506404355664,6.076534043224136,0,39.144760608673096
526,11.694523009999237,3.1559999999999597,1.3406558493194465,85.80195599539428,18.540705816867124,6.085577322407029,0,39.20848369598389
527,11.731090719402815,3.1619999999999595,1.3429178184098673,85.94672201241053,18.556320896973002,6.094618233929607,0,39.27247643470764
528,11.767712660034247,3.1679999999999593,1.345177834935438,86.09136306529643,18.571909375004903,6.103656771905461,0,39.336015701293945
529,11.804388817617204,3.173999999999959,1.347435902336923,86.23587937426079,18.587471341652662,6.112692930492631,0,39.39961528778076
530,11.841119177840563,3.179999999999959,1.3496920240520818,86.38027115932013,18.60300688716803,6.1217267038933,0,39.47016096115112
531,11.877903726358683,3.1859999999999586,1.3519462035156082,86.52453864029467,18.618516101367298,6.1307580863534685,0,39.52750849723816
532,11.91474244879166,3.1919999999999584,1.354198444159065,86.66868203680434,18.63399907363404,6.139787072162699,0,39.607144355773926
533,11.951635330725583,3.197999999999958,1.3564487494108255,86.81270156826491,18.649455892921694,6.148813655653777,0,39.69128680229187
534,11.988582357712797,3.203999999999958,1.3586971226960105,86.95659745388399,18.664886647756205,6.157837831202441,0,39.76646375656128
535,12.02558351527216,3.2099999999999578,1.360943567436431,87.10036991265736,18.680291426238632,6.166859593227081,0,39.83006405830383
536,12.062638788889291,3.2159999999999576,1.3631880870505284,87.2440191633652,18.695670316047718,6.175878936188439,0,39.89380669593811
537,12.099748164016827,3.2219999999999573,1.365430684953319,87.38754542456834,18.711023404442447,6.184895854589331,0,39.95724010467529
538,12.136911626074673,3.227999999999957,1.3676713645563374,87.53094891460499,18.72635077826465,6.19391034297437,0,40.02607274055481
539,12.174129160450251,3.233999999999957,1.3699101292675804,87.67422985158674,18.741652523941433,6.202922395929642,0,40.08450412750244
540,12.211400752498745,3.2399999999999567,1.372146982491453,87.81738845339551,18.756928727487786,6.211932008082477,0,40.14819073677063
541,12.248726387543352,3.2459999999999565,1.374381927628718,87.96042493767987,18.772179474509006,6.220939174101125,0,40.21116852760315
542,12.286106050875519,3.2519999999999563,1.3766149680764384,88.10333952185186,18.787404850203213,6.229943888694502,0,40.27392315864563
543,12.32353972775519,3.257999999999956,1.3788461072279325,88.24613242308364,18.802604939363775,6.2389461466119025,0,40.33703351020813
544,12.361027403411047,3.263999999999956,1.3810753484727183,88.38880385830433,18.817779826381784,6.24794594264274,0,40.40045356750488
545,12.398569063040744,3.2699999999999556,1.3833026951964662,88.5313540441967,18.83292959524841,6.256943271616241,0,40.464234590530396
546,12.436164691811152,3.2759999999999554,1.3855281507809516,88.67378319719427,18.848054329557417,6.265938128401236,0,40.51160001754761
547,12.473814274858587,3.281999999999955,1.3877517186040058,88.81609153347814,18.863154112507402,6.27493050790581,0,40.57461452484131
548,12.511517797289049,3.287999999999955,1.3899734020394696,88.95827926897397,18.87822902690435,6.283920405077136,0,40.63799500465393
549,12.549275244178455,3.2939999999999547,1.392193204457147,89.1003466193492,18.89327915516376,6.292907814901102,0,40.70903825759888
550,12.587086600572867,3.2999999999999545,1.3944111292227612,89.24229380000996,18.9083045793132,6.301892732402145,0,40.781166791915894
551,12.624951851488724,3.3059999999999543,1.39662717969791,89.38412102609843,18.92330538099447,6.310875152642924,0,40.876702547073364
552,12.662870981913068,3.311999999999954,1.3988413592400235,89.52582851248997,18.938281641466,6.319855070724106,0,40.95530867576599
553,12.700843976803773,3.317999999999954,1.401053671202318,89.66741647379038,18.95323344160508,6.328832481784081,0,41.03515386581421
554,12.738870821089765,3.3239999999999537,1.4032641189337607,89.80888512433343,18.968160861910157,6.337807380998731,0,41.098687410354614
555,12.776951499671252,3.3299999999999534,1.405472705779022,89.95023467817795,18.98306398250308,6.346779763581155,0,41.17805242538452
556,12.81508599741994,3.3359999999999532,1.4076794350784403,90.09146534910548,18.997942883131355,6.3557496247814464,0,41.27025747299194
557,12.853274299179258,3.341999999999953,1.4098843101679799,90.23257735061767,19.01279764317033,6.364716959886407,0,41.35021758079529
558,12.891516389764574,3.347999999999953,1.412087334379194,90.3735708959338,19.02762834162543,6.373681764219337,0,41.43860745429993
559,12.929812253963412,3.3539999999999526,1.4142885110391874,90.51444619798843,19.042435057134366,6.382644033139775,0,41.52787399291992
560,12.968161876535671,3.3599999999999524,1.4164878434705763,90.65520346942903,19.057217867969246,6.391603762043246,0,41.63740038871765
561,13.006565242213837,3.365999999999952,1.4186853349914574,90.79584292261357,19.07197685203882,6.40056094636105,0,41.744454860687256
562,13.045022335703196,3.371999999999952,1.420880988915366,90.93636476960826,19.086712086890543,6.409515581559981,0,41.84249305725098
563,13.083533141682048,3.3779999999999517,1.4230748085512466,91.07676922218546,19.101423649712775,6.418467663142129,0,41.94523501396179
564,13.122097644801917,3.3839999999999515,1.4252667972034154,91.21705649182132,19.11611161733683,6.427417186644609,0,42.028757095336914
565,13.160715829687753,3.3899999999999513,1.4274569581715286,91.35722678969373,19.130776066239157,6.436364147639378,0,42.09520483016968
566,13.19938768093815,3.395999999999951,1.4296452947505485,91.49728032668017,19.145417072543317,6.445308541732925,0,42.177998542785645
567,13.238113183125547,3.401999999999951,1.4318318102307128,91.63721731335582,19.16003471202216,6.454250364566115,0,42.26948070526123
568,13.276892320796431,3.4079999999999506,1.434016507897501,91.77703795999116,19.17462906009983,6.463189611813934,0,42.33304762840271
569,13.315725078471543,3.4139999999999504,1.4361993910316055,91.91674247655057,19.189200191853786,6.472126279185237,0,42.39624357223511
570,13.354611440646078,3.41999999999995,1.4383804629089014,92.05633107268983,19.203748182016895,6.481060362422574,0,42.475672006607056
571,13.39355139178989,3.42599999999995,1.4405597268004167,92.19580395775472,19.218273104979367,6.4899918573018995,0,42.554447889328
572,13.432544916347684,3.4319999999999498,1.4427371859723022,92.33516134077878,19.232775034790823,6.498920759632426,0,42.65071129798889
573,13.471591998739221,3.4379999999999495,1.4449128436858047,92.4744034304817,19.247254045162236,6.507847065256338,0,42.745455503463745
574,13.510692623359512,3.4439999999999493,1.4470867031972403,92.61353043526768,19.261710209467918,6.51677077004861,0,42.855886459350586
575,13.549846774579013,3.449999999999949,1.4492587677579645,92.75254256322334,19.276143600747485,6.525691869916789,0,42.94809579849243
576,13.589054436743817,3.455999999999949,1.451429040614349,92.89144002211638,19.290554291707796,6.534610360800764,0,43.031068325042725
577,13.628315594175852,3.4619999999999487,1.4535975250077529,93.03022301939373,19.304942354724858,6.5435262386725475,0,43.10976982116699
578,13.667630231173069,3.4679999999999485,1.4557642241745,93.16889176217998,19.319307861845797,6.552439499536085,0,43.20512366294861
579,13.706998332009631,3.4739999999999482,1.4579291413458526,93.30744645727589,19.333650884790703,6.561350139427031,0,43.300122022628784
580,13.746419880936106,3.479999999999948,1.4600922797479872,93.44588731115665,19.34797149495457,6.5702581544125405,0,43.37890982627869
581,13.785894862179653,3.485999999999948,1.4622536426019723,93.58421452997055,19.36226976340914,6.579163540591059,0,43.458850145339966
582,13.825423259944206,3.4919999999999476,1.4644132331237445,93.72242831953747,19.3765457609048,6.58806629409213,0,43.53844976425171
583,13.865005058410663,3.4979999999999474,1.4665710545240858,93.86052888534734,19.390799557872395,6.596966411076174,0,43.63369965553284
584,13.904640241737068,3.503999999999947,1.4687271100086012,93.99851643255886,19.405031224425098,6.605863887734285,0,43.713584661483765
585,13.944328794058796,3.509999999999947,1.4708814027777002,94.13639116599808,19.4192408303602,6.614758720288031,0,43.80839824676514
586,13.984070699488731,3.5159999999999467,1.4730339360265714,94.2741532901571,19.43342844516099,6.623650904989283,0,43.871747970581055
587,14.023865942117451,3.5219999999999465,1.475184712945166,94.41180300919261,19.447594137998504,6.632540438119971,0,43.95090317726135
588,14.063714506013403,3.5279999999999463,1.4773337367181754,94.54934052692481,19.461737977733307,6.641427315991907,0,44.03350591659546
589,14.103616375223082,3.533999999999946,1.479481010525013,94.6867660468361,19.475860032917303,6.650311534946588,0,44.11047673225403
590,14.143571533771212,3.539999999999946,1.4816265375397946,94.82407977206984,19.489960371795487,6.659193091355009,0,44.18940448760986
591,14.183579965660916,3.5459999999999456,1.483770320931321,94.96128190542917,19.5040390623077,6.668071981617464,0,44.284223794937134
592,14.223641654873896,3.5519999999999454,1.4859123638630596,95.09837264937589,19.518096172090345,6.676948202163339,0,44.36371612548828
593,14.263756585370603,3.557999999999945,1.4880526694931249,95.23535220602933,19.532131768478163,6.685821749450953,0,44.44415831565857
594,14.303924741090407,3.563999999999945,1.4901912409742653,95.37222077716524,19.546145918505914,6.694692619967346,0,44.534690618515015
595,14.344146105951776,3.5699999999999448,1.4923280814538429,95.5089785642148,19.560138688910083,6.703560810228084,0,44.60289669036865
596,14.384420663852438,3.5759999999999446,1.4944631940738193,95.6456257682634,19.574110146130593,6.712426316777108,0,44.666727781295776
597,14.424748398669557,3.5819999999999443,1.4965965819707399,95.78216259004995,19.58806035631249,6.721289136186527,0,44.74644327163696
598,14.465129294259896,3.587999999999944,1.498728248275718,95.91858922996555,19.601989385307576,6.730149265056418,0,44.835533618927
599,14.505563334459984,3.593999999999944,1.5008581961144196,96.05490588805277,19.61589729867608,6.739006700014656,0,44.905651330947876
600,14.546050503086285,3.5999999999999437,1.5029864286070496,96.1911127640047,19.62978416168837,6.747861437716766,0,44.969199419021606
601,14.586590783935359,3.6059999999999435,1.5051129488683384,96.32721005716398,19.6436500393265,6.756713474845697,0,45.04871606826782
602,14.62718416078403,3.6119999999999433,1.507237760007527,96.46319796652195,19.657494996285877,6.765562808111661,0,45.12768912315369
603,14.66783061738954,3.617999999999943,1.5093608651283545,96.59907669071788,19.671319096976895,6.774409434251966,0,45.20691251754761
604,14.708530137489726,3.623999999999943,1.5114822673290451,96.73484642803805,19.685122405526492,6.7832533500308205,0,45.27040672302246
605,14.74928270480316,3.6299999999999426,1.5136019697022964,96.87050737641495,19.698904985779798,6.792094552239188,0,45.365192890167236
606,14.790088303029329,3.6359999999999424,1.515719975335266,97.00605973342668,19.71266690130166,6.800933037694573,0,45.44482398033142
607,14.830946915848774,3.641999999999942,1.5178362873095606,97.14150369629601,19.726408215378246,6.809768803240883,0,45.524837255477905
608,14.871858526923264,3.647999999999942,1.5199509087012255,97.27683946188974,19.74012899101861,6.818601845748242,0,45.588210582733154
609,14.912823119895942,3.6539999999999417,1.5220638425807327,97.41206722671801,19.75382929095625,6.827432162112838,0,45.65239071846008
610,14.953840678391481,3.6599999999999415,1.5241750920129695,97.54718718693354,19.76750917765062,6.836259749256741,0,45.738094091415405
611,14.994911186016248,3.6659999999999413,1.5262846600572317,97.68219953833119,19.781168713288633,6.8450846041277025,0,45.795307874679565
612,15.036034626358441,3.671999999999941,1.5283925497672088,97.81710447634704,19.7948079597863,6.853906723699077,0,45.87428689002991
613,15.077210982988259,3.677999999999941,1.5304987641909797,97.95190219605809,19.808426978790077,6.862726104969555,0,45.95376968383789
614,15.118440239458037,3.6839999999999407,1.532603306371,98.0865928921814,19.82202583167853,6.8715427449631,0,46.03330326080322
615,15.159722379302409,3.6899999999999404,1.5347061793440941,98.22117675907363,19.83560457956367,6.880356640728682,0,46.1287841796875
616,15.20105738603845,3.69599999999994,1.5368073861414473,98.35565399073067,19.84916328329255,6.889167789340209,0,46.20788097381592
617,15.242445243165827,3.70199999999994,1.5389069297885976,98.49002478078683,19.862702003448675,6.897976187896311,0,46.286964654922485
618,15.283885934166948,3.70799999999994,1.5410048133054268,98.62428932251451,19.87622080035347,6.906781833520199,0,46.36612343788147
619,15.325379442507105,3.7139999999999396,1.5431010397061553,98.7584478088237,19.889719734067732,6.915584723359502,0,46.42983651161194
620,15.366925751634621,3.7199999999999394,1.5451956119993318,98.8925004322615,19.90319886439309,6.924384854586114,0,46.509562253952026
621,15.408524844980997,3.725999999999939,1.5472885331878288,99.02644738501169,19.916658250873418,6.933182224396048,0,46.5888397693634
622,15.450176705961052,3.731999999999939,1.5493798062688355,99.16028885889429,19.93009795279625,6.94197683000926,0,46.652201890945435
623,15.49188131797307,3.7379999999999387,1.5514694342338513,99.29402504536523,19.94351802919421,6.950768668669518,0,46.7159264087677
624,15.533638664398934,3.7439999999999385,1.5535574200686804,99.42765613551589,19.95691853884638,6.95955773764422,0,46.79542851448059
625,15.575448728604279,3.7499999999999383,1.5556437667534246,99.56118232007276,19.970299540279772,6.9683440342242875,0,46.87519121170044
626,15.617311493938622,3.755999999999938,1.5577284772624802,99.69460378939709,19.983661091770607,6.977127555723972,0,46.954549074172974
627,15.659226943735506,3.761999999999938,1.5598115545645304,99.82792073348459,19.99700325134576,6.9859082994807205,0,47.03365111351013
628,15.70115423507862,3.7679999999999376,1.5618930016225425,99.96113334196508,20.010326076784114,6.987881890519104,0,47.12972664833069
629,15.743081526421735,3.7739999999999374,1.5639748470745611,100.09437144767028,20.023642578555474,6.987881890519104,0,47.20983028411865
630,15.785008817764849,3.779999999999937,1.566057677921791,100.22767261867625,20.036956520280174,6.987881890519104,0,47.288843631744385
631,15.826936109107963,3.785999999999937,1.56814149344099,100.36103680869562,20.0502679024444,6.987881890519104,0,47.35215878486633
632,15.868863400451078,3.7919999999999368,1.570226292909263,100.49446397146298,20.06357672553424,6.987881890519104,0,47.415470600128174
633,15.910790691794192,3.7979999999999365,1.5723120756040585,100.62795406073502,20.076882990035717,6.987881890519104,0,47.478790283203125
634,15.952717983137306,3.8039999999999363,1.5743988408031684,100.76150703029043,20.0901866964348,6.987881890519104,0,47.54318118095398
635,15.99464527448042,3.809999999999936,1.5764865877847298,100.89512283392997,20.103487845217376,6.987881890519104,0,47.60581636428833
636,16.036572565823537,3.815999999999936,1.5785753158272242,101.02880142547639,20.116786436869237,6.987881890519104,0,47.6849684715271
637,16.07849985716665,3.8219999999999357,1.5806650242094753,101.16254275877446,20.130082471876136,6.987881890519104,0,47.76482939720154
638,16.120427148509766,3.8279999999999355,1.5827557122106521,101.29634678769094,20.14337595072373,6.987881890519104,0,47.82830786705017
639,16.16235443985288,3.8339999999999352,1.5848473791102666,101.4302134661146,20.15666687389761,6.987881890519104,0,47.892391204833984
640,16.204281731195994,3.839999999999935,1.5869400241881741,101.5641427479561,20.16995524188331,6.987881890519104,0,47.97184181213379
641,16.24620902253911,3.845999999999935,1.5890336467245734,101.69813458714819,20.18324105516625,6.987881890519104,0,48.05105948448181
642,16.288136313882223,3.8519999999999346,1.5911282460000065,101.83218893764553,20.196524314231837,6.987881890519104,0,48.14501953125
643,16.330063605225337,3.8579999999999344,1.593223821295358,101.96630575342473,20.209805019565355,6.987881890519104,0,48.20987319946289
644,16.37199089656845,3.863999999999934,1.5953203718918558,102.10048498848434,20.22308317165204,6.987881890519104,0,48.28905153274536
645,16.413918187911566,3.869999999999934,1.5974178970710704,102.23472659684488,20.23635877097703,6.987881890519104,0,48.368250131607056
646,16.45584547925468,3.8759999999999337,1.599516396114915,102.36903053254875,20.249631818025435,6.987881890519104,0,48.447641372680664
647,16.497772770597795,3.8819999999999335,1.6016158683056447,102.50339674966027,20.262902313282243,6.987881890519104,0,48.52670407295227
648,16.53970006194091,3.8879999999999333,1.6037163129258587,102.63782520226574,20.276170257232405,6.987881890519104,0,48.605555295944214
649,16.581627353284023,3.893999999999933,1.6058177292584952,102.77231584447323,20.289435650360776,6.987881890519104,0,48.66944622993469
650,16.623554644627138,3.899999999999933,1.6079201165868366,102.90686863041277,20.30269849315215,6.987881890519104,0,48.764195919036865
651,16.665481935970252,3.9059999999999326,1.610023474194507,103.04148351423632,20.315958786091244,6.987881890519104,0,48.84717297554016
652,16.707409227313367,3.9119999999999324,1.6121278013654714,103.17616045011758,20.329216529662688,6.987881890519104,0,48.92268657684326
653,16.74933651865648,3.917999999999932,1.614233097384037,103.31089939225217,20.34247172435107,6.987881890519104,0,49.00269627571106
654,16.791263809999595,3.923999999999932,1.6163393615348525,103.44570029485766,20.35572437064089,6.987881890519104,0,49.0821807384491
655,16.83319110134271,3.9299999999999318,1.6184465931029073,103.5805631121733,20.36897446901655,6.987881890519104,0,49.177276849746704
656,16.875118392685824,3.9359999999999316,1.6205547913735323,103.71548779846029,20.382222019962427,6.987881890519104,0,49.25669836997986
657,16.91704568402894,3.9419999999999313,1.6226639556323996,103.85047430800161,20.395467023962762,6.987881890519104,0,49.35223460197449
658,16.958972975372053,3.947999999999931,1.6247740851655212,103.98552259510198,20.408709481501784,6.987881890519104,0,49.43195652961731
659,17.000900266715167,3.953999999999931,1.626885179259251,104.12063261408805,20.42194939306361,6.987881890519104,0,49.51167869567871
660,17.04282755805828,3.9599999999999307,1.6289972372002828,104.25580431930824,20.435186759132296,6.987881890519104,0,49.590824127197266
